strahler_order,tokunaga_index,length
1,11,534.952
1,11,273.063
1,12,273.063
1,12,73.0351
1,11,57.2312
1,11,26.979
1,12,161.874
1,11,53.9581
1,11,73.0351
1,11,966.616
1,11,411.232
1,12,38.1541
1,11,73.0351
1,11,642.868
1,11,515.875
1,11,300.042
1,11,53.9581
1,11,38.1541
1,13,234.909
1,13,427.036
1,14,92.1122
1,14,268.435
1,11,207.93
1,11,192.126
1,11,346.099
1,11,138.168
1,12,227.007
1,12,260.533
1,14,395.428
1,11,625.708
1,11,26.979
1,14,184.224
1,14,260.533
1,14,26.979
1,12,395.428
1,11,57.2312
1,11,257.259
1,14,655.96
1,11,303.316
1,11,180.951
1,11,119.091
1,11,107.916
1,13,126.993
1,13,53.9581
1,11,1023.85
1,11,107.916
1,12,265.161
1,11,165.147
1,11,300.042
1,14,782.953
1,14,111.189
1,14,319.12
1,11,219.105
1,11,26.979
1,11,311.218
1,11,53.9581
1,11,92.1122
1,11,165.147
1,13,319.12
1,13,100.014
1,13,348.016
1,13,53.9581
1,13,130.266
1,13,192.126
1,11,1090.9
1,11,19.0771
1,11,614.533
1,11,176.322
1,13,103.287
1,11,130.266
1,11,46.0561
1,12,53.9581
1,11,323.748
1,11,211.203
1,11,207.93
1,11,369.804
1,13,1044.28
1,13,53.9581
1,11,19.0771
1,11,188.853
1,12,554.029
1,12,688.924
1,11,300.042
1,11,288.867
1,12,280.965
1,11,80.9371
1,11,215.832
1,13,311.218
1,14,295.414
1,12,165.147
1,11,134.895
1,11,525.694
1,14,38.1541
1,14,423.763
1,14,200.028
1,14,107.916
1,14,19.0771
1,14,180.951
1,11,969.889
1,11,369.804
1,11,314.491
1,11,265.161
1,12,257.259
1,12,107.916
1,11,203.301
1,11,119.091
1,13,100.014
1,13,53.9581
1,13,546.127
1,11,188.853
1,11,107.916
1,12,138.168
1,12,415.861
1,12,434.938
1,11,219.105
1,11,53.9581
1,14,334.923
1,14,46.0561
1,11,200.028
1,11,26.979
1,14,107.916
1,14,627.064
1,11,80.9371
1,11,80.9371
1,12,26.979
1,11,639.595
1,11,295.414
1,11,404.685
1,11,134.895
1,12,211.203
1,12,334.923
1,12,26.979
1,12,153.972
1,13,322.393
1,11,230.28
1,11,527.05
1,14,280.965
1,11,330.295
1,11,100.014
1,12,673.12
1,12,19.0771
1,12,334.923
1,11,107.916
1,11,119.091
1,14,948.1
1,14,273.063
1,14,288.867
1,14,161.874
1,11,146.07
1,11,84.2102
1,12,100.014
1,14,80.9371
1,14,53.9581
1,11,611.26
1,11,19.0771
1,11,650.77
1,11,180.951
1,13,311.218
1,13,26.979
1,13,26.979
1,13,303.316
1,11,276.337
1,11,53.9581
1,13,73.0351
1,13,460.561
1,13,26.979
1,11,357.274
1,11,242.811
1,12,292.14
1,12,153.972
1,11,749.428
1,11,211.203
1,13,411.232
1,13,138.168
1,11,153.972
1,11,327.021
1,13,280.965
1,11,26.979
1,11,307.944
1,13,603.358
1,13,165.147
1,13,215.832
1,13,380.98
1,13,227.007
1,11,73.0351
1,11,165.147
1,13,300.042
1,14,80.9371
1,14,26.979
1,14,80.9371
1,11,188.853
1,11,65.1331
1,12,46.0561
1,12,100.014
1,11,211.203
1,11,100.014
1,11,296.769
1,11,211.203
1,11,523.777
1,11,138.168
1,11,234.909
1,11,265.161
1,11,157.245
1,11,130.266
1,13,646.141
1,11,238.182
1,11,846.169
1,12,53.9581
1,12,215.832
1,11,53.9581
1,11,153.972
1,13,295.414
1,13,842.896
1,13,107.916
1,14,53.9581
1,11,176.322
1,11,26.979
1,12,507.973
1,11,253.986
1,11,1138.31
1,12,380.98
1,11,141.441
1,11,506.617
1,13,130.266
1,12,53.9581
1,11,26.979
1,11,1265.3
1,11,654.043
1,11,975.079
1,11,19.0771
1,11,26.979
1,12,315.846
1,15,80.9371
1,12,203.301
1,11,26.979
1,11,176.322
1,15,215.832
1,13,107.916
1,13,65.1331
1,13,230.28
1,11,100.014
1,11,134.895
1,11,677.749
1,11,415.861
1,13,107.916
1,13,303.316
1,11,111.189
1,11,100.014
1,12,141.441
1,15,73.0351
1,11,215.832
1,11,334.923
1,15,134.895
1,13,111.189
1,12,100.014
1,12,107.916
1,11,53.9581
1,11,207.93
1,11,512.602
1,11,422.407
1,13,242.811
1,11,442.84
1,11,784.309
1,11,161.874
1,11,130.266
1,15,92.1122
1,15,607.987
1,15,134.895
1,15,92.1122
1,11,215.832
1,11,26.979
1,11,234.909
1,11,200.028
1,11,327.021
1,11,126.993
1,12,296.769
1,15,269.79
1,12,300.042
1,11,19.0771
1,11,766.588
1,11,188.853
1,11,100.014
1,11,369.804
1,11,19.0771
1,12,380.98
1,12,253.986
1,11,180.951
1,11,26.979
1,11,314.491
1,11,126.993
1,12,319.12
1,11,280.965
1,11,703.372
1,12,180.951
1,12,396.784
1,12,192.126
1,13,46.0561
1,13,173.049
1,13,476.365
1,12,246.084
1,11,350.727
1,11,19.0771
1,12,600.085
1,11,227.007
1,11,534.952
1,11,180.951
1,11,234.909
1,14,627.064
1,14,677.749
1,14,596.812
1,14,73.0351
1,14,65.1331
1,14,649.414
1,14,676.393
1,11,530.323
1,11,46.0561
1,14,238.182
1,14,84.2102
1,14,26.979
1,14,227.007
1,14,46.0561
1,14,357.274
1,11,342.825
1,11,342.825
1,11,230.28
1,11,38.1541
1,13,19.0771
1,13,507.973
1,13,284.238
1,13,26.979
1,13,157.245
1,11,53.9581
1,11,269.79
1,13,465.19
1,13,280.965
1,13,53.9581
1,14,501.988
1,14,279.61
1,11,527.05
1,11,727.078
1,14,544.771
1,11,92.1122
1,11,173.049
1,12,284.238
1,14,134.895
1,11,400.057
1,11,134.895
1,12,369.804
1,12,111.189
1,12,173.049
1,12,188.853
1,12,153.972
1,12,596.812
1,11,227.007
1,11,26.979
1,12,473.092
1,12,126.993
1,12,446.113
1,11,315.846
1,11,373.078
1,13,46.0561
