strahler_order,tokunaga_index,length
1,11,391.54
1,11,264.155
1,12,104.723
1,12,306.158
1,12,310.852
1,11,135.396
1,11,252.825
1,13,209.447
1,12,256.143
1,11,617.01
1,11,27.3542
1,12,58.0269
1,12,38.6846
1,11,388.221
1,11,96.7116
1,11,625.022
1,11,272.167
1,12,286.816
1,12,278.804
1,13,193.423
1,13,306.158
1,14,116.054
1,14,557.608
1,14,591.03
1,14,396.233
1,11,800.477
1,11,209.447
1,14,104.723
1,14,431.599
1,12,542.959
1,11,252.825
1,11,148.101
1,11,383.528
1,11,206.128
1,12,367.504
1,12,38.6846
1,11,686.367
1,11,278.804
1,12,360.867
1,11,93.393
1,11,19.3423
1,14,104.723
1,14,151.42
1,14,135.396
1,14,38.6846
1,11,159.432
1,11,151.42
1,11,1268.01
1,11,336.831
1,12,38.6846
1,12,330.194
1,12,212.765
1,12,580.269
1,12,328.819
1,11,336.831
1,11,74.0506
1,12,46.6965
1,11,58.0269
1,11,178.774
1,13,19.3423
1,11,286.816
1,11,190.105
1,13,452.885
1,13,38.6846
1,13,135.396
1,13,124.066
1,13,309.477
1,13,85.3811
1,14,190.105
1,14,74.0506
1,11,576.951
1,11,132.078
1,11,104.723
1,11,124.066
1,12,268.848
1,14,19.3423
1,11,402.87
1,11,154.739
1,12,19.3423
1,12,38.6846
1,11,96.7116
1,11,58.0269
1,11,104.723
1,11,112.735
1,14,116.054
1,14,58.0269
1,14,58.0269
1,14,399.551
1,11,182.093
1,11,82.0625
1,11,38.6846
1,11,190.105
1,14,182.093
1,11,410.882
1,11,27.3542
1,12,104.723
1,14,38.6846
1,11,298.147
1,11,38.6846
1,12,228.789
1,11,562.302
1,11,19.3423
1,14,580.269
1,14,752.406
1,11,225.471
1,11,46.6965
1,14,58.0269
1,14,143.408
1,11,124.066
1,11,348.162
1,12,96.7116
1,14,109.417
1,11,336.831
1,11,135.396
1,12,433.543
1,12,132.078
1,12,151.42
1,12,441.555
1,12,465.59
1,12,333.513
1,14,275.486
1,14,217.459
1,14,260.837
1,11,356.173
1,11,58.0269
1,12,430.224
1,11,154.739
1,11,38.6846
1,13,193.423
1,13,143.408
1,13,333.513
1,13,317.489
1,11,190.105
1,11,19.3423
1,13,364.185
1,13,251.45
1,12,272.167
1,11,38.6846
1,11,19.3423
1,12,174.081
1,12,267.474
1,12,352.855
1,12,399.551
1,12,457.578
1,11,264.155
1,11,104.723
1,12,120.747
1,11,1200.6
1,11,38.6846
1,12,135.396
1,13,96.7116
1,13,66.0388
1,13,222.152
1,14,77.3693
1,14,298.147
1,14,298.147
1,14,19.3423
1,11,302.84
1,11,77.3693
1,12,19.3423
1,11,162.75
1,11,96.7116
1,11,352.855
1,11,414.2
1,13,406.189
1,13,212.765
1,13,46.6965
1,13,201.435
1,11,259.462
1,11,232.108
1,13,77.3693
1,11,775.067
1,11,77.3693
1,12,19.3423
1,15,19.3423
1,11,542.959
1,11,314.17
1,11,555.664
1,11,182.093
1,12,38.6846
1,12,201.435
1,12,66.0388
1,12,275.486
1,11,844.424
1,11,38.6846
1,11,394.858
1,11,709.028
1,13,38.6846
1,13,77.3693
1,13,272.167
1,15,38.6846
1,11,193.423
1,11,96.7116
1,12,19.3423
1,12,368.879
1,11,1045.86
1,11,364.185
1,15,38.6846
1,11,452.885
1,11,502.9
1,12,38.6846
1,12,352.855
1,12,77.3693
1,12,104.723
1,12,267.474
1,11,460.897
1,11,19.3423
1,13,19.3423
1,13,256.143
1,13,27.3542
1,13,96.7116
1,11,154.739
1,11,77.3693
1,13,460.897
1,13,66.0388
1,15,468.909
1,15,278.804
1,11,248.131
1,11,104.723
1,11,248.131
1,11,170.762
1,15,182.093
1,11,554.29
1,11,162.75
1,12,112.735
1,12,259.462
1,11,19.3423
1,11,116.054
1,12,159.432
1,12,19.3423
1,12,27.3542
1,15,154.739
1,15,697.698
1,15,341.524
1,12,85.3811
1,11,19.3423
1,11,58.0269
1,12,19.3423
1,15,19.3423
1,11,174.081
1,11,522.242
1,12,58.0269
1,12,46.6965
1,12,167.444
1,11,38.6846
1,11,341.524
1,12,19.3423
1,12,383.528
1,12,116.054
1,11,252.825
1,11,174.081
1,12,480.239
1,15,154.739
1,11,104.723
1,11,96.7116
1,12,228.789
1,12,167.444
1,12,317.489
1,11,302.84
1,11,534.948
1,13,170.762
1,15,66.0388
1,15,104.723
1,12,220.777
1,11,151.42
1,11,526.936
1,12,77.3693
1,15,38.6846
1,15,104.723
1,15,454.26
1,11,526.936
1,11,328.819
1,12,414.2
1,12,209.447
1,11,58.0269
1,11,38.6846
1,13,457.578
1,13,526.936
1,11,697.698
1,11,240.12
1,11,19.3423
1,11,124.066
1,11,96.7116
1,11,38.6846
1,11,124.066
1,11,96.7116
1,11,162.75
1,14,116.054
1,14,190.105
1,14,38.6846
1,14,220.777
1,14,116.054
1,14,422.212
1,14,162.75
1,12,174.081
1,11,356.174
1,11,135.396
