strahler_order,tokunaga_index,length
1,17,1063.92
1,17,265.161
1,11,668.491
1,11,180.951
1,11,479.638
1,11,242.811
1,12,180.951
1,11,111.189
1,11,26.979
1,12,654.043
1,12,100.014
1,12,134.895
1,12,146.07
1,12,380.98
1,12,441.484
1,12,73.0351
1,11,134.895
1,11,80.9371
1,11,200.028
1,11,215.832
1,12,404.685
1,11,492.169
1,11,200.028
1,13,322.393
1,13,531.679
1,11,269.79
1,11,296.769
1,13,300.042
1,13,188.853
1,13,242.811
1,13,146.07
1,12,915.931
1,11,549.4
1,11,257.259
1,12,26.979
1,13,261.888
1,13,19.0771
1,11,292.14
1,11,73.0351
1,11,249.357
1,11,323.748
1,13,214.476
1,13,488.896
1,13,338.197
1,12,839.623
1,11,180.951
1,11,53.9581
1,12,157.245
1,13,1012.67
1,13,53.9581
1,13,534.952
1,13,180.951
1,11,53.9581
1,11,703.372
1,11,152.616
1,11,287.512
1,12,671.764
1,11,188.853
1,11,19.0771
1,12,146.07
1,11,73.0351
1,11,57.2312
1,13,561.931
1,13,153.972
1,13,80.9371
1,11,587.554
1,11,430.309
1,11,1256.04
1,11,563.848
1,12,227.007
1,11,809.932
1,11,80.9371
1,13,219.105
1,13,180.951
1,11,357.274
1,11,222.378
1,12,57.2312
1,12,153.972
1,11,165.147
1,11,215.832
1,11,211.203
1,11,26.979
1,13,373.078
1,13,53.9581
1,13,468.463
1,11,563.848
1,11,95.3853
1,12,671.764
1,12,149.343
1,11,282.883
1,11,149.343
1,12,260.533
1,13,111.189
1,13,627.064
1,11,53.9581
1,11,219.105
1,14,498.715
1,14,103.287
1,12,284.238
1,11,57.2312
1,11,528.967
1,12,211.203
1,12,530.323
1,14,430.309
1,11,107.916
1,11,246.084
1,14,161.874
1,14,207.93
1,11,53.9581
1,11,184.224
1,11,215.832
1,14,73.0351
1,14,242.811
1,11,442.84
1,11,431.665
1,14,542.854
1,14,26.979
1,12,165.147
1,11,265.161
1,11,203.301
1,11,384.253
1,14,211.203
1,11,754.057
1,11,468.463
1,11,917.848
1,11,53.9581
1,12,230.28
1,14,415.861
1,14,1073.18
1,12,784.309
1,11,307.944
1,11,146.07
1,11,80.9371
1,12,253.986
1,11,26.979
1,11,606.631
1,14,1069.9
1,14,215.832
1,11,334.923
