strahler_order,tokunaga_index,length
1,11,20.3556
1,11,77.9298
1,12,142.489
1,12,142.489
1,12,147.428
1,12,81.4222
1,12,40.7111
1,12,415.543
1,11,591.758
1,11,266.069
1,12,142.489
1,11,101.778
1,11,583.326
1,12,223.911
1,12,252.698
1,13,89.8538
1,13,293.409
1,13,130.565
1,13,20.3556
1,13,200.063
1,11,335.567
1,11,40.7111
1,12,122.133
1,12,220.419
1,12,301.841
1,12,301.841
1,12,122.133
1,13,269.561
1,11,330.628
1,11,211.987
1,12,284.978
1,12,273.054
1,12,40.7111
1,11,98.2853
1,11,49.1427
1,12,191.632
1,12,147.428
1,11,142.489
1,11,20.3556
1,11,171.276
1,11,252.698
1,12,20.3556
1,11,118.641
1,11,20.3556
1,13,228.85
1,13,208.495
1,13,532.138
1,13,118.641
1,11,127.072
1,11,28.7871
1,12,20.3556
1,12,825.547
1,12,40.7111
1,13,49.1427
1,11,518.767
1,11,301.841
1,11,220.419
1,11,257.637
1,13,159.352
1,13,837.471
1,13,298.348
1,11,628.976
1,11,435.898
1,11,310.272
1,11,110.209
1,12,968.036
1,12,223.911
1,13,517.32
1,11,183.2
1,11,49.1427
1,11,400.126
1,11,20.3556
1,12,20.3556
1,12,122.133
1,13,203.556
1,13,232.343
1,13,1483.91
1,12,771.465
1,11,162.844
1,11,138.996
1,12,101.778
1,12,281.485
1,12,20.3556
1,13,69.4982
1,13,549.6
1,13,1238.2
1,13,325.689
1,11,244.267
1,11,305.333
1,11,686.55
1,11,110.209
1,12,993.33
1,11,318.704
1,11,89.8538
1,12,596.697
1,12,183.2
1,13,142.489
1,13,101.778
1,13,273.054
1,13,223.911
1,14,101.778
1,11,266.069
1,11,20.3556
1,11,142.489
1,11,81.4222
1,11,101.778
1,11,89.8538
1,13,249.206
1,11,408.558
1,11,89.8538
1,13,388.202
1,13,101.778
1,13,20.3556
1,11,179.708
1,11,159.352
1,12,101.778
1,11,395.187
1,11,252.698
1,13,342.552
1,14,423.974
1,11,647.885
1,11,101.778
1,11,232.343
1,11,661.256
1,12,261.13
1,11,81.4222
1,11,200.063
1,11,203.556
1,11,122.133
1,12,350.984
1,11,423.974
1,11,306.78
1,11,183.2
1,11,20.3556
1,11,191.632
1,11,339.06
1,14,122.133
1,14,529.245
1,13,610.667
1,12,98.2853
1,12,167.784
1,11,172.723
1,11,523.706
1,12,342.552
1,12,220.419
1,12,130.565
1,11,40.7111
1,11,61.0667
1,11,69.4982
1,11,396.634
1,12,657.763
1,11,20.3556
1,11,142.489
1,14,118.641
1,14,69.4982
1,12,20.3556
1,11,81.4222
1,11,342.552
1,14,20.3556
1,11,784.836
1,11,28.7871
1,11,28.7871
1,11,752.556
1,14,315.212
1,14,405.065
1,11,20.3556
1,11,203.556
1,12,138.996
1,12,69.4982
1,11,61.0667
1,11,135.504
1,12,445.776
1,14,81.4222
1,11,388.202
1,11,277.993
1,12,81.4222
1,11,200.063
1,11,20.3556
1,13,254.145
1,13,355.923
1,13,159.352
1,12,310.272
1,11,183.2
1,11,203.556
1,12,40.7111
1,12,203.556
1,11,362.908
1,11,20.3556
1,13,40.7111
1,13,69.4982
1,13,98.2853
1,13,508.889
1,13,69.4982
1,15,122.133
1,11,122.133
1,11,249.206
1,12,122.133
1,12,89.8538
1,11,273.054
1,11,40.7111
1,13,461.193
1,13,313.765
1,11,81.4222
1,11,81.4222
1,13,310.272
1,13,77.9298
1,11,69.4982
1,11,183.2
1,13,40.7111
1,13,110.209
1,11,277.993
1,11,293.409
1,13,225.358
1,11,703.414
1,11,577.788
1,13,179.708
1,13,20.3556
1,11,388.202
1,11,547.554
1,13,228.85
1,11,122.133
1,11,49.1427
1,11,81.4222
1,11,162.844
1,12,122.133
1,13,20.3556
1,13,20.3556
1,14,264.622
1,14,122.133
1,14,203.556
1,11,81.4222
1,11,49.1427
1,12,298.348
1,14,749.663
1,15,305.333
1,15,325.689
1,11,61.0667
1,11,367.847
1,12,232.343
1,11,20.3556
1,11,188.139
1,11,515.275
1,11,49.1427
1,12,257.637
1,12,49.1427
1,12,20.3556
1,11,305.333
1,11,101.778
1,12,130.565
1,12,20.3556
1,15,242.221
1,15,81.4222
1,15,130.565
1,15,586.219
1,11,1288.19
1,11,40.7111
1,12,318.704
1,11,457.7
1,11,371.339
1,11,277.993
1,11,293.409
1,12,252.698
1,12,369.293
1,12,384.71
1,11,228.85
1,11,40.7111
1,11,694.982
1,11,216.926
1,12,101.778
1,11,245.713
1,11,40.7111
1,11,147.428
1,11,40.7111
1,12,269.561
1,15,350.984
1,11,20.3556
1,11,20.3556
1,12,310.272
1,11,220.419
1,11,339.06
1,13,20.3556
1,13,155.86
1,13,98.2853
1,11,228.85
1,11,81.4222
1,12,159.352
1,12,339.06
1,13,150.92
1,13,150.92
1,13,396.634
1,13,61.0667
1,15,666.195
1,15,110.209
1,15,633.915
1,11,245.713
1,11,40.7111
1,15,339.06
1,11,350.984
1,11,49.1427
1,12,196.571
1,11,425.421
1,11,159.352
1,12,225.358
1,11,188.139
1,11,77.9298
1,11,167.784
1,11,77.9298
1,12,20.3556
1,13,642.347
1,13,57.5742
1,13,40.7111
1,13,662.703
1,13,213.434
1,13,225.358
1,11,138.996
1,11,262.576
1,15,20.3556
1,11,566.463
1,11,432.406
1,12,20.3556
1,12,101.778
1,12,150.92
1,12,225.358
1,11,454.208
1,11,245.713
1,12,89.8538
1,12,294.856
1,12,40.7111
1,11,678.119
1,11,191.632
1,12,433.852
1,11,335.567
1,11,89.8538
1,12,423.974
1,11,147.428
1,11,171.276
1,13,81.4222
1,13,355.923
1,11,167.784
1,11,20.3556
1,12,162.844
1,12,586.819
1,13,315.212
1,13,879.629
1,11,478.056
1,11,205.002
1,13,310.272
1,11,240.774
1,11,179.708
1,12,20.3556
1,12,155.86
1,12,20.3556
1,12,396.634
1,12,232.343
1,11,211.987
1,11,61.0667
1,13,171.276
1,11,261.13
1,11,69.4982
1,13,657.763
1,11,391.695
1,11,403.619
1,11,130.565
1,11,330.628
1,13,313.765
1,13,273.054
1,11,81.4222
1,11,403.619
1,11,61.0667
1,11,101.778
1,13,374.832
1,13,245.713
1,11,20.3556
1,11,313.765
1,12,40.7111
1,11,28.7871
1,11,162.844
1,11,159.352
1,11,274.5
1,11,805.191
1,11,306.78
1,14,20.3556
1,14,294.856
1,12,188.139
1,11,196.571
1,11,355.923
1,11,232.343
1,11,61.0667
1,12,61.0667
1,14,457.7
1,14,57.5742
1,14,534.184
1,14,69.4982
1,14,142.489
1,11,101.778
1,11,142.489
1,12,469.624
1,14,281.485
1,11,57.5742
1,11,81.4222
1,11,211.987
1,11,118.641
1,12,286.424
1,11,176.215
1,11,61.0667
1,12,469.624
1,13,208.495
1,13,245.713
1,13,343.999
1,13,269.561
1,13,262.576
1,13,40.7111
1,14,249.206
1,11,130.565
1,11,20.3556
1,11,61.0667
1,11,489.98
1,14,81.4222
1,14,40.7111
1,14,542.615
1,11,264.622
1,11,61.0667
1,15,40.7111
1,15,506.843
1,15,293.409
1,15,77.9298
1,11,167.784
1,11,40.7111
1,12,28.7871
1,12,81.4222
1,11,138.996
1,11,20.3556
1,13,20.3556
1,15,69.4982
1,13,77.9298
1,12,110.209
1,11,400.126
1,11,49.1427
1,12,179.708
1,13,220.419
1,12,159.352
1,11,98.2853
1,11,81.4222
1,12,205.002
1,11,620.545
1,11,150.92
1,12,57.5742
1,11,539.123
1,11,20.3556
1,13,688.596
1,13,232.343
1,13,364.354
1,13,188.139
1,11,40.7111
1,11,299.795
1,11,191.632
1,11,261.13
1,13,188.139
1,12,269.561
1,11,101.778
1,11,61.0667
1,11,20.3556
1,11,20.3556
1,13,928.771
1,15,405.065
1,15,81.4222
1,11,989.838
1,11,452.761
1,12,445.776
1,12,115.148
1,15,728.708
1,11,110.209
1,11,77.9298
1,12,61.0667
1,12,957.558
1,11,527.199
1,11,40.7111
1,12,118.641
1,11,143.936
1,11,159.352
1,11,40.7111
1,11,122.133
1,11,683.058
1,11,167.784
1,12,69.4982
1,12,252.698
1,15,301.841
1,12,183.2
1,12,106.717
1,12,286.424
1,12,466.132
1,12,791.821
1,11,216.926
1,11,167.784
1,12,603.682
1,11,200.063
1,11,77.9298
1,12,77.9298
1,12,462.64
1,12,769.419
1,12,167.784
1,12,606.575
1,15,40.7111
1,11,432.406
1,11,511.782
1,12,20.3556
1,11,49.1427
1,11,244.267
1,12,211.987
1,12,101.778
1,15,138.996
1,15,245.713
1,15,179.708
1,15,20.3556
1,15,923.832
1,11,581.28
1,11,147.428
1,12,118.641
1,12,77.9298
1,12,20.3556
1,11,657.763
1,11,150.92
1,12,20.3556
1,13,384.71
1,11,245.713
1,11,306.78
1,12,425.421
1,11,662.702
1,11,381.217
1,13,127.072
1,13,244.267
1,14,273.054
1,14,40.7111
1,14,200.063
1,14,142.489
1,14,211.987
1,11,81.4222
1,11,339.06
1,12,293.409
1,12,1249.52
1,15,101.778
1,11,496.965
1,11,486.488
1,12,142.489
1,12,273.054
1,12,20.3556
1,11,613.56
1,11,49.1427
1,12,150.92
1,11,518.767
1,11,261.13
1,12,40.7111
1,12,69.4982
1,15,101.778
1,12,81.4222
1,12,298.348
1,11,233.789
1,11,167.784
1,15,191.632
1,15,20.3556
1,12,203.556
1,11,101.778
1,11,61.0667
1,11,142.489
1,11,223.911
1,11,138.996
1,11,28.7871
1,12,171.276
1,12,20.3556
1,12,277.993
1,11,106.717
1,11,167.784
1,15,40.7111
1,15,110.209
1,15,147.428
1,15,211.987
1,15,127.072
1,12,432.406
1,11,244.267
1,11,40.7111
1,12,77.9298
1,12,142.489
1,11,110.209
1,11,208.495
1,12,339.06
1,11,220.419
1,11,20.3556
1,12,89.8538
1,13,110.209
1,13,252.698
1,11,147.428
1,11,252.698
1,13,122.133
1,11,130.565
1,11,508.29
1,11,216.926
1,11,584.773
1,11,366.4
1,11,130.565
1,14,371.339
1,11,605.128
1,11,127.072
1,12,110.209
1,12,20.3556
1,12,89.8538
1,14,876.735
1,11,89.8538
1,11,81.4222
1,14,142.489
1,11,162.844
1,11,61.0667
1,14,671.733
1,12,318.704
1,11,135.504
1,11,196.571
1,12,110.209
1,12,1096.55
1,12,179.708
1,11,350.984
1,11,127.072
1,12,138.996
1,13,69.4982
1,13,110.209
1,13,289.917
1,13,261.13
1,14,200.063
1,14,315.212
1,14,476.609
1,14,216.926
1,11,69.4982
1,11,339.06
1,14,249.206
1,11,552.493
1,11,61.0667
1,11,40.7111
1,11,211.987
1,11,362.908
1,11,130.565
1,12,505.397
1,11,244.267
1,11,61.0667
1,12,142.489
1,13,301.841
1,13,61.0667
1,13,40.7111
1,11,383.263
1,11,223.911
1,11,203.556
1,11,89.8538
1,14,346.044
1,11,188.139
1,11,118.641
1,12,40.7111
1,12,49.1427
1,12,171.276
1,12,359.415
1,11,481.548
1,11,339.06
1,11,445.776
1,11,200.063
1,14,301.841
1,11,359.415
1,11,110.209
1,11,388.202
1,11,101.778
1,11,61.0667
1,11,138.996
1,15,388.202
1,15,355.923
1,11,89.8538
1,11,118.641
1,15,208.495
1,11,849.395
1,11,298.348
1,12,81.4222
1,12,435.898
1,12,191.632
1,12,264.622
