strahler_order,tokunaga_index,length
1,11,441.304
1,11,56.372
1,12,96.2331
1,12,549.212
1,11,598.745
1,11,237.163
1,11,76.3025
1,11,19.9305
1,11,180.791
1,11,237.163
1,11,68.0471
1,11,19.9305
1,11,144.35
1,11,147.769
1,11,1076.49
1,11,482.582
1,11,381.513
1,13,116.164
1,13,212.397
1,14,340.235
1,12,690.142
1,11,466.071
1,11,719.745
1,11,56.372
1,11,723.164
1,13,787.792
1,14,189.047
1,14,119.583
1,11,626.931
1,11,675.048
1,11,890.864
1,11,341.652
1,11,930.725
1,11,59.7916
1,11,437.885
1,11,28.186
1,11,152.605
1,11,175.955
1,13,68.0471
1,13,28.186
1,11,640.023
1,11,208.977
1,12,56.372
1,11,192.466
1,11,152.605
1,11,132.675
1,11,116.164
1,11,136.094
1,11,48.1165
1,11,180.791
1,11,19.9305
1,12,84.558
1,11,718.329
1,11,140.93
1,12,263.933
1,12,136.094
1,12,572.562
1,11,68.0471
1,11,28.186
1,11,19.9305
1,11,799.467
1,12,19.9305
1,13,671.628
1,11,87.9776
1,11,28.186
1,11,48.1165
1,11,691.559
1,12,116.164
1,13,144.35
1,12,136.094
1,11,208.977
1,11,76.3025
1,13,466.071
1,11,107.908
1,11,398.024
1,13,212.397
1,13,296.955
1,13,380.096
1,13,48.1165
1,11,48.1165
1,11,79.7221
1,12,68.0471
1,12,48.1165
1,12,124.419
1,11,48.1165
1,11,373.257
1,12,19.9305
1,12,156.025
1,12,76.3025
1,11,257.094
1,11,265.349
1,11,19.9305
1,11,703.234
1,11,144.35
1,11,56.372
1,12,124.419
1,11,208.977
1,11,338.232
1,12,421.374
1,13,56.372
1,13,48.1165
1,12,144.35
1,12,301.791
1,12,525.862
1,12,305.21
1,12,19.9305
1,11,87.9776
1,11,401.443
1,12,801.47
1,14,152.605
1,14,132.675
1,14,192.466
1,14,678.467
1,14,499.093
1,14,19.9305
1,14,112.744
1,14,19.9305
1,14,217.233
1,11,622.095
1,11,48.1165
1,12,595.326
1,14,248.838
1,11,1190.65
1,11,237.163
1,12,144.35
1,12,76.3025
1,11,76.3025
1,11,180.791
1,14,167.7
1,14,449.56
1,14,1328.75
1,11,225.488
1,11,643.442
1,14,1640.21
1,14,197.302
1,14,293.535
1,11,603.581
1,11,245.419
1,12,265.349
1,12,534.118
1,13,208.977
1,13,59.7916
1,13,104.489
1,13,285.28
1,11,127.839
1,11,56.372
1,12,48.1165
1,11,104.489
1,11,466.071
1,12,48.1165
1,12,76.3025
1,11,140.93
1,11,333.396
1,13,48.1165
1,14,56.372
1,13,305.21
1,13,228.908
1,13,76.3025
1,13,144.35
1,12,56.372
1,11,277.024
1,11,116.164
1,12,663.373
1,12,466.071
1,11,353.327
1,11,305.21
1,13,220.652
1,14,333.396
