strahler_order,tokunaga_index,length
1,11,728.232
1,11,523.073
1,12,158.682
1,11,203.83
1,11,26.447
1,12,90.2957
1,12,336.065
1,12,26.447
1,12,810.782
1,13,45.1479
1,11,592.789
1,11,474.717
1,12,312.826
1,12,214.785
1,13,493.418
1,13,468.3
1,11,357.974
1,11,172.845
1,11,146.398
1,11,185.129
1,12,666.263
1,11,177.383
1,11,278.633
1,12,566.342
1,13,143.19
1,13,331.527
1,13,837.229
1,13,45.1479
1,11,150.936
1,11,790.752
1,11,127.697
1,11,150.936
1,11,45.1479
1,11,177.383
1,14,45.1479
1,14,105.788
1,14,558.596
1,14,150.936
1,14,150.936
1,14,1006.87
1,11,392.167
1,11,294.126
1,11,622.444
1,11,217.993
1,14,412.748
1,11,1492.54
1,11,37.4017
1,12,309.618
1,14,132.235
1,14,256.724
1,14,230.277
1,14,252.186
1,11,460.554
1,11,18.7009
1,12,350.228
1,14,90.2957
1,14,37.4017
1,14,169.637
1,14,37.4017
1,11,555.938
1,11,63.8487
1,14,154.144
1,14,149.607
1,14,165.099
1,11,309.618
1,11,71.5949
1,12,256.724
1,11,365.72
1,11,347.02
1,13,694.039
1,13,530.82
1,13,354.766
1,13,90.2957
1,13,263.141
1,13,169.637
1,13,105.788
1,11,606.952
1,11,52.894
1,12,255.395
1,13,233.485
1,11,777.918
1,11,270.887
1,12,90.2957
1,12,45.1479
1,11,988.165
1,11,373.467
1,14,135.444
1,14,365.72
1,11,323.781
1,11,45.1479
1,11,169.637
1,11,26.447
1,13,241.232
1,11,196.084
1,11,392.167
1,13,426.361
1,11,373.467
1,11,26.447
1,11,124.489
1,11,116.743
1,11,580.505
1,11,474.717
1,12,381.213
1,13,26.447
1,11,283.171
1,11,403.122
1,12,365.72
1,12,425.032
1,11,210.247
1,11,150.936
1,11,214.785
1,12,373.467
1,13,26.447
1,13,132.235
1,12,203.83
1,11,154.144
1,11,214.785
1,13,829.483
1,11,320.573
1,11,610.161
1,14,301.872
1,14,301.872
1,11,71.5949
1,11,105.788
1,14,26.447
1,14,52.894
1,14,18.7009
1,11,577.296
1,11,479.255
1,12,214.785
1,11,320.573
1,11,71.5949
1,12,339.273
1,12,331.527
1,12,823.066
1,12,297.334
1,13,290.917
1,13,357.974
1,11,275.425
1,11,188.338
1,11,565.013
1,11,26.447
1,12,1111.32
1,11,105.788
1,11,52.894
1,13,320.573
1,13,90.2957
1,11,1137.77
1,11,124.489
1,14,203.83
1,14,294.126
1,11,52.894
1,11,434.107
1,14,1011.4
1,15,52.894
1,12,398.585
1,12,370.258
1,12,290.917
1,11,132.235
1,11,376.675
1,12,434.107
1,12,177.383
1,11,63.8487
1,11,328.319
1,13,207.038
1,13,309.618
1,13,18.7009
1,13,217.993
1,11,135.444
1,11,524.402
1,11,569.55
1,11,283.171
1,13,63.8487
1,13,90.2957
1,12,399.914
1,11,143.19
1,11,463.762
1,12,527.611
1,11,79.341
1,11,297.334
1,13,259.932
1,11,93.5043
1,11,203.83
1,14,309.618
1,14,26.447
1,11,82.5496
1,11,513.448
1,11,26.447
1,11,82.5496
1,12,82.5496
1,11,105.788
1,11,90.2957
1,12,188.338
1,12,26.447
1,12,98.0419
1,14,275.425
1,14,203.83
1,11,188.338
1,11,18.7009
1,12,456.016
1,11,45.1479
1,11,26.447
1,12,256.724
1,12,37.4017
1,12,26.447
1,12,339.273
1,12,26.447
1,12,105.788
1,12,52.894
1,12,18.7009
1,12,339.273
1,12,788.873
1,14,199.292
1,11,543.103
1,11,98.0419
1,11,350.228
1,11,93.5043
1,11,18.7009
1,11,79.341
1,12,150.936
1,12,26.447
1,11,108.997
1,11,392.167
1,11,916.57
1,11,222.531
1,12,305.08
1,11,185.129
1,11,71.5949
1,13,79.341
1,13,52.894
1,13,281.842
1,11,471.508
1,11,172.845
1,11,71.5949
1,11,18.7009
1,13,602.414
1,11,112.205
1,11,26.447
1,13,547.641
1,11,568.221
1,11,309.618
1,12,79.341
1,13,230.277
1,13,26.447
1,13,362.512
1,13,214.785
1,13,124.489
1,13,45.1479
1,11,143.19
1,11,45.1479
1,12,585.043
1,12,214.785
1,11,161.891
1,11,177.383
1,12,566.342
1,13,913.362
1,13,248.978
1,13,158.682
1,11,1004.99
1,11,185.129
1,13,230.277
1,11,392.167
1,11,105.788
1,12,26.447
1,11,606.952
1,11,169.637
1,11,82.5496
1,11,248.978
1,12,286.379
1,13,958.51
1,13,445.061
1,14,177.383
1,14,169.637
1,14,501.164
1,14,98.0419
1,12,523.073
1,11,418.614
1,11,214.785
1,12,357.974
1,12,26.447
1,11,437.315
1,11,98.0419
1,12,71.5949
1,11,666.263
1,11,233.485
1,13,294.126
1,13,1394.5
1,11,575.967
1,11,275.425
1,12,606.952
1,11,395.376
1,11,437.315
1,12,263.141
1,14,79.341
1,11,994.582
1,11,301.872
1,14,124.489
1,11,236.694
1,11,410.868
1,11,275.425
1,11,79.341
1,12,154.144
1,12,196.084
1,12,172.845
1,12,63.8487
1,12,309.618
1,12,52.894
1,12,98.0419
1,11,169.637
1,11,79.341
1,11,146.398
1,11,211.576
1,13,795.29
1,13,169.637
1,11,71.5949
1,11,146.398
1,11,161.891
1,11,52.894
1,12,281.842
1,11,608.832
1,11,574.088
1,11,312.826
1,11,196.084
1,12,388.959
1,11,214.785
1,11,150.936
1,13,1022.36
1,13,799.827
1,13,309.618
1,13,788.873
1,13,222.531
1,13,788.873
1,13,203.83
1,13,354.766
1,11,188.338
1,11,124.489
1,12,407.66
1,11,116.743
1,11,188.338
1,13,392.167
1,13,803.036
1,13,158.682
1,13,124.489
1,12,471.508
1,11,225.739
1,11,124.489
1,12,203.83
1,12,105.788
1,12,26.447
1,11,238.023
1,11,52.894
1,12,323.781
1,12,161.891
1,12,26.447
1,13,1179.71
1,11,365.72
1,11,283.171
1,12,426.361
1,11,18.7009
1,11,124.489
1,12,347.02
1,12,283.171
1,12,406.331
1,13,339.273
1,13,466.971
1,13,392.167
1,13,1146.85
1,13,52.894
1,11,169.637
1,11,124.489
1,12,248.978
1,11,79.341
1,11,37.4017
1,12,105.788
1,13,807.573
1,11,165.099
1,11,124.489
1,12,56.1026
1,11,150.936
1,11,267.679
1,11,98.0419
1,11,622.444
1,13,124.489
1,13,320.573
1,12,26.447
1,11,185.129
1,11,330.198
1,13,185.129
1,13,592.789
1,11,217.993
1,11,508.91
1,13,233.485
1,13,98.0419
1,14,357.974
1,11,840.438
1,11,606.952
1,14,603.743
1,11,1529.39
1,11,572.759
1,14,395.376
1,14,678.547
1,14,1363.51
1,14,278.633
1,14,90.2957
1,15,18.7009
1,15,158.682
1,11,71.5949
1,11,319.244
1,12,421.823
1,12,116.743
1,12,546.312
1,11,177.383
1,11,1168.76
1,11,52.894
1,11,659.846
1,13,180.591
1,13,704.994
1,11,535.357
1,11,108.997
1,11,169.637
1,11,675.338
1,11,342.482
1,11,74.8034
1,12,365.72
1,12,188.338
1,12,233.485
1,12,124.489
1,13,45.1479
1,13,143.19
1,13,1313.28
1,13,939.809
1,11,185.129
1,11,294.126
1,13,434.107
1,13,1313.28
1,13,622.444
1,13,434.107
1,13,561.804
1,11,90.2957
1,11,516.656
1,12,177.383
1,12,222.531
1,13,116.743
1,13,127.697
1,13,255.395
1,13,188.338
1,13,278.633
1,13,161.891
1,13,342.482
1,11,90.2957
1,11,309.618
1,13,90.2957
1,13,180.591
1,12,116.743
1,12,79.341
1,11,18.7009
1,11,317.364
1,11,124.489
1,11,460.554
1,13,82.5496
1,13,233.485
1,13,90.2957
1,13,678.547
1,13,79.341
1,13,150.936
1,13,501.164
1,13,132.235
1,13,554.058
1,13,248.978
1,11,381.213
1,11,196.084
1,13,655.309
1,11,388.959
1,11,316.035
1,11,52.894
1,11,26.447
1,13,185.129
1,13,45.1479
1,15,222.531
1,15,445.061
1,15,336.065
1,11,214.785
