strahler_order,tokunaga_index,length
1,11,839.099
1,11,623.396
1,12,28.6248
1,11,700.886
1,11,158.454
1,12,163.365
1,11,817.42
1,11,655.494
1,12,158.454
1,12,40.4816
1,11,687.591
1,11,175.222
1,12,28.6248
1,12,244.328
1,12,261.096
1,11,559.201
1,11,305.05
1,12,178.694
1,12,456.558
1,12,80.9632
1,12,913.117
1,11,146.597
1,11,471.888
1,12,106.115
1,12,163.365
1,11,990.607
1,11,272.953
1,14,268.042
1,11,288.282
1,11,106.115
1,12,240.855
1,12,183.606
1,11,203.846
1,11,492.129
1,13,28.6248
1,13,540.994
1,14,261.096
1,14,69.1064
1,14,69.1064
1,14,141.686
1,12,318.346
1,11,117.972
1,11,240.855
1,12,411.166
1,11,256.185
1,11,97.7312
1,12,20.2408
1,11,187.078
1,11,48.8656
1,12,126.356
1,12,150.07
1,14,198.935
1,14,126.356
1,11,60.7224
1,11,227.56
1,11,471.888
1,11,235.944
1,12,175.222
1,12,215.703
1,12,603.155
1,12,386.014
1,11,554.29
1,11,146.597
1,11,298.105
1,11,28.6248
1,13,271.514
1,14,613.573
1,14,121.445
1,14,20.2408
1,11,493.567
1,11,183.606
1,12,379.068
1,11,143.124
1,11,20.2408
1,12,464.942
1,11,40.4816
1,11,286.248
1,12,77.4904
1,13,117.972
1,13,20.2408
1,13,490.095
1,13,326.73
1,13,114.499
1,13,419.55
1,13,40.4816
1,13,448.174
1,13,448.174
1,11,631.78
1,11,163.365
1,12,146.597
1,12,97.7312
1,12,126.356
1,11,28.6248
1,11,195.462
1,11,175.222
1,11,571.058
1,13,166.838
1,11,566.146
1,11,28.6248
1,12,448.174
1,12,444.702
1,12,402.782
1,12,227.56
1,12,28.6248
1,11,374.157
1,11,28.6248
1,13,85.8744
1,13,244.328
1,13,215.703
1,13,28.6248
1,12,897.787
1,11,235.944
1,11,150.07
1,12,166.838
1,12,114.499
1,12,57.2496
1,12,663.878
1,11,244.328
1,11,77.4904
1,13,20.2408
1,11,252.712
1,11,182.167
1,11,166.838
1,11,126.356
1,11,212.23
1,11,60.7224
1,14,375.595
1,14,203.846
1,14,97.7312
1,12,469.854
1,11,358.827
1,11,60.7224
1,11,150.07
1,11,106.115
1,11,420.988
1,11,154.981
1,13,28.6248
1,13,28.6248
1,11,1121.87
1,11,163.365
1,12,146.597
1,11,554.29
1,11,485.183
1,12,126.356
1,12,20.2408
1,12,183.606
1,14,547.344
1,14,191.99
1,14,48.8656
1,14,330.202
1,14,538.96
1,11,306.489
1,11,195.462
1,14,28.6248
1,11,121.445
1,11,326.73
1,12,183.606
1,12,163.365
1,12,57.2496
1,12,97.7312
1,15,28.6248
1,15,411.166
1,11,468.415
1,11,191.99
1,12,244.328
1,12,346.97
1,15,28.6248
1,15,207.319
1,11,493.567
1,11,48.8656
1,11,505.424
1,11,60.7224
1,15,365.773
1,15,106.115
1,15,126.356
1,15,335.114
1,15,97.7312
1,15,493.567
1,11,370.684
1,11,28.6248
1,12,57.2496
1,11,215.703
1,11,227.56
1,11,689.03
1,11,57.2496
1,11,362.3
1,11,224.087
1,12,129.829
1,12,117.972
1,13,228.998
1,12,839.099
1,11,407.693
1,11,20.2408
1,12,195.462
1,15,835.626
1,15,57.2496
1,15,667.35
1,15,235.944
1,15,163.365
1,15,57.2496
1,15,28.6248
1,15,114.499
1,11,823.77
1,11,305.05
1,15,77.4904
1,11,532.61
1,13,1009.41
1,13,1042.95
1,12,345.532
1,11,704.359
1,11,40.4816
1,12,444.702
1,13,675.734
1,11,353.916
1,11,342.059
1,11,390.925
1,11,114.499
1,12,129.829
1,13,146.597
1,11,126.356
1,11,350.443
1,11,69.1064
1,13,766.52
1,13,407.693
1,13,525.665
1,13,485.183
1,11,330.202
1,11,40.4816
1,13,481.711
1,11,261.096
1,11,97.7312
1,11,333.675
1,11,28.6248
1,12,158.454
1,12,138.213
1,12,534.049
1,15,244.328
1,11,444.702
1,11,60.7224
1,11,163.365
1,11,85.8744
1,12,326.73
1,11,178.694
1,11,28.6248
1,11,985.696
1,11,640.164
1,12,48.8656
1,11,561.235
1,11,444.702
1,11,497.04
1,11,342.059
1,13,77.4904
1,12,390.925
1,11,268.042
1,11,399.309
1,12,28.6248
1,13,57.2496
1,13,864.251
1,13,109.588
1,13,786.761
1,12,163.365
1,11,28.6248
1,11,232.471
1,12,163.365
1,12,77.4904
1,12,468.415
1,12,20.2408
1,12,158.454
1,12,138.213
1,12,554.29
1,12,1521.18
1,12,232.471
1,11,427.934
1,11,301.578
1,12,1029.65
1,12,20.2408
1,12,289.721
1,11,365.773
1,11,298.105
1,13,834.188
1,11,198.935
1,11,114.499
1,11,313.434
1,11,596.21
1,11,219.176
1,11,448.174
1,12,709.271
1,12,308.523
1,12,195.462
1,11,240.855
1,11,390.925
1,13,109.588
1,13,48.8656
1,11,289.721
1,11,353.916
1,12,1226.55
1,11,1206.31
1,11,321.818
1,12,383.979
1,11,431.406
1,11,293.194
1,11,166.838
1,11,69.1064
1,12,224.087
1,11,154.981
1,11,146.597
1,11,85.8744
1,11,20.2408
1,14,257.623
1,11,621.957
1,11,463.504
1,11,187.078
1,11,628.307
1,12,106.115
1,13,20.2408
1,11,443.263
1,11,561.235
1,11,785.322
1,11,40.4816
1,12,215.703
1,12,80.9632
1,12,235.944
1,11,918.028
1,11,163.365
1,12,751.191
1,12,721.127
1,11,195.462
1,11,293.194
1,11,40.4816
1,11,244.328
1,13,556.324
1,13,227.56
1,11,195.462
1,11,146.597
1,12,187.078
1,11,146.597
1,11,69.1064
1,13,106.115
1,13,28.6248
1,13,28.6248
1,13,195.462
1,13,57.2496
1,13,80.9632
1,13,126.356
1,11,1113.49
1,11,77.4904
1,11,419.55
1,11,150.07
1,12,77.4904
1,13,277.864
1,11,321.818
1,11,40.4816
1,11,349.005
1,11,69.1064
1,13,606.628
1,11,101.204
1,11,57.2496
1,12,301.578
1,11,57.2496
1,11,387.452
1,13,195.462
1,13,150.07
1,11,163.365
1,11,109.588
1,13,203.846
1,13,20.2408
1,13,215.703
1,13,383.979
1,11,227.56
1,11,191.99
1,14,77.4904
1,14,705.798
1,14,269.48
1,14,106.115
1,11,239.417
1,11,744.841
1,12,538.96
1,11,20.2408
1,11,655.494
1,14,69.1064
1,14,805.563
1,14,791.672
1,14,313.434
1,14,20.2408
1,14,69.1064
1,11,28.6248
1,11,395.836
1,14,28.6248
1,14,668.789
1,13,289.721
1,11,28.6248
1,11,618.485
1,12,210.792
1,12,20.2408
1,12,28.6248
1,12,855.867
1,11,399.309
1,11,363.738
1,11,106.115
1,11,256.185
1,14,885.931
1,14,771.431
1,14,419.55
1,13,166.838
1,13,346.97
1,13,424.461
1,12,57.2496
1,11,48.8656
1,11,252.712
1,11,57.2496
1,11,154.981
1,11,195.462
1,11,106.115
1,11,207.319
1,11,346.97
1,15,190.551
1,15,57.2496
1,11,387.452
1,11,550.817
1,12,57.2496
1,11,97.7312
1,11,20.2408
1,13,997.553
1,11,837.065
1,11,158.454
1,12,20.2408
1,12,269.48
1,13,658.966
1,13,281.337
1,11,57.2496
1,11,117.972
1,12,28.6248
1,11,48.8656
1,11,101.204
1,13,187.078
1,13,40.4816
1,12,301.578
1,12,106.115
1,12,114.499
1,12,400.747
1,12,20.2408
1,11,220.614
1,11,742.807
1,12,175.222
1,12,335.114
1,12,404.22
1,12,615.012
1,12,309.962
1,13,195.462
1,13,390.925
1,13,163.365
1,11,20.2408
1,11,166.838
1,11,48.8656
1,11,330.202
1,11,89.3472
1,11,240.855
1,16,215.703
1,12,143.124
1,11,195.462
1,11,240.855
1,11,350.443
1,11,505.424
1,11,387.452
1,11,126.356
1,16,281.337
1,13,69.1064
1,11,77.4904
1,11,235.944
1,11,473.327
1,11,603.155
1,13,370.684
1,16,28.6248
1,16,48.8656
1,13,77.4904
1,13,20.2408
1,13,77.4904
1,12,200.374
1,12,48.8656
1,11,85.8744
1,11,498.479
1,12,126.356
1,11,77.4904
1,11,249.239
1,12,296.666
1,16,758.136
1,11,518.719
1,11,106.115
1,12,387.452
1,12,85.8744
1,12,618.485
1,12,126.356
1,11,522.192
1,11,212.23
1,16,586.387
1,16,60.7224
1,12,281.337
1,11,203.846
1,11,326.73
1,16,513.808
1,16,692.503
1,16,224.087
1,11,379.068
1,11,69.1064
1,12,114.499
1,16,106.115
1,11,252.712
1,11,1088.34
1,16,89.3472
1,16,495.602
1,16,150.07
1,11,175.222
1,11,154.981
1,12,171.749
1,12,166.838
1,11,191.99
1,11,143.124
1,12,28.6248
1,16,330.202
1,11,264.569
1,11,550.817
1,16,321.818
1,12,89.3472
1,12,138.213
1,12,89.3472
1,11,272.953
1,11,203.846
1,12,908.206
1,11,191.99
1,11,134.74
1,12,240.855
1,16,599.683
1,16,289.721
1,11,309.962
1,11,28.6248
1,16,522.192
1,16,191.99
1,12,175.222
1,11,20.2408
1,11,309.962
1,12,1561.66
1,12,619.923
1,12,427.934
1,11,28.6248
1,11,476.799
1,16,126.356
1,11,321.818
1,11,134.74
1,12,175.222
1,12,677.173
1,11,383.979
1,11,28.6248
1,12,183.606
1,12,244.328
1,11,212.23
1,11,20.2408
1,12,28.6248
1,12,20.2408
1,12,28.6248
1,12,106.115
1,12,28.6248
1,12,89.3472
1,11,461.47
1,11,28.6248
1,12,40.4816
1,11,493.567
1,11,318.346
1,11,318.346
1,11,349.005
1,12,20.2408
1,12,97.7312
1,12,178.694
1,13,224.087
1,13,630.342
1,13,249.239
1,13,69.1064
1,13,48.8656
1,13,338.586
1,11,582.914
1,11,608.067
1,12,432.845
1,12,28.6248
1,12,269.48
1,12,134.74
1,12,163.365
1,12,69.1064
1,12,40.4816
1,12,309.962
1,12,309.962
1,12,77.4904
1,12,28.6248
1,12,57.2496
1,12,411.166
1,11,1051.33
1,11,48.8656
1,12,402.782
1,13,358.827
1,11,579.442
1,11,48.8656
1,12,195.462
1,12,20.2408
1,12,640.164
1,12,827.242
1,13,200.374
1,12,1422.01
1,11,712.743
1,11,497.04
1,12,48.8656
1,11,424.461
1,11,28.6248
1,13,154.981
1,11,268.042
1,11,134.74
1,12,109.588
1,12,195.462
1,12,57.2496
1,13,737.895
1,12,134.74
1,11,143.124
1,11,795.145
1,12,652.021
1,11,20.2408
1,11,77.4904
1,12,244.328
1,12,163.365
1,12,244.328
1,12,85.8744
1,12,375.595
1,13,97.7312
1,13,362.3
1,13,591.298
1,13,85.8744
1,14,57.2496
1,11,431.406
1,11,57.2496
1,11,97.7312
1,11,89.3472
1,13,126.356
1,13,48.8656
1,13,212.23
1,12,573.092
1,11,252.712
1,11,40.4816
1,12,318.346
1,11,566.146
1,11,146.597
1,13,338.586
1,13,244.328
1,13,40.4816
1,13,714.182
1,11,575.969
1,11,146.597
1,12,85.8744
1,12,456.558
1,12,313.434
1,13,203.846
1,11,1177.69
1,11,633.219
1,12,20.2408
1,12,370.684
1,11,220.614
1,11,126.356
1,12,154.981
1,12,256.185
1,11,289.721
1,11,166.838
1,13,301.578
1,13,412.604
1,14,582.914
1,14,728.073
1,11,48.8656
1,11,57.2496
1,14,1251.7
1,15,652.021
1,15,473.326
1,15,345.532
1,15,524.226
1,11,175.222
1,11,220.614
1,11,1086.9
1,11,97.7312
1,12,761.609
1,11,985.696
1,11,212.23
1,16,28.6248
1,16,48.8656
1,16,106.115
1,11,566.146
1,11,301.578
1,12,549.378
1,12,1474.35
1,12,1051.33
1,12,166.838
1,11,40.4816
1,11,69.1064
1,13,212.23
1,13,117.972
1,13,1533.64
1,11,358.827
1,11,215.703
1,11,534.049
1,11,195.462
1,13,603.155
1,13,77.4904
1,13,150.07
1,13,97.7312
1,14,852.395
1,14,187.078
1,16,240.855
1,16,85.8744
1,11,28.6248
1,11,264.569
1,12,85.8744
1,11,20.2408
1,11,126.356
1,16,913.117
1,16,476.799
1,16,57.2496
1,16,154.981
1,13,574.53
1,11,272.953
1,11,461.47
1,12,394.398
1,12,520.754
1,11,129.829
1,11,171.749
1,12,460.031
1,13,899.822
1,13,321.818
1,11,272.953
1,11,832.154
1,11,342.059
1,11,427.934
1,12,77.4904
1,12,212.23
1,13,896.349
1,11,367.211
1,11,40.4816
1,13,60.7224
1,13,386.014
1,11,166.838
1,11,48.8656
1,13,224.087
1,13,466.977
1,13,40.4816
1,11,333.675
1,11,227.56
1,13,97.7312
1,14,382.541
1,14,279.898
1,14,187.078
1,11,220.614
1,11,109.588
1,12,296.666
1,11,554.29
1,11,97.7312
1,12,114.499
1,12,668.789
1,11,166.838
1,11,109.588
1,12,40.4816
1,12,187.078
1,12,28.6248
1,12,355.354
1,11,571.058
1,11,20.2408
1,14,101.204
1,11,69.1064
1,11,28.6248
1,11,281.337
1,11,106.115
1,12,707.832
1,11,20.2408
1,11,77.4904
1,12,20.2408
1,12,28.6248
1,13,183.606
1,13,215.703
1,11,427.934
1,11,367.211
1,12,69.1064
1,11,407.693
1,11,57.2496
1,12,146.597
1,13,57.2496
1,11,399.309
1,11,48.8656
1,12,57.2496
1,11,69.1064
1,11,28.6248
1,12,235.944
1,12,235.944
1,11,587.826
1,11,69.1064
1,11,60.7224
1,11,488.656
1,12,272.953
1,12,57.2496
1,11,284.81
1,11,293.194
1,12,77.4904
1,12,183.606
1,12,20.2408
1,12,195.462
1,12,134.74
1,11,346.97
1,11,906.171
1,12,700.886
1,12,427.934
1,11,269.48
1,11,77.4904
1,14,542.433
1,14,811.913
1,14,513.808
1,13,232.471
1,11,212.23
1,11,318.346
1,13,138.213
1,13,97.7312
1,13,28.6248
1,13,163.365
1,12,141.686
1,11,20.2408
1,11,537.522
1,11,166.838
1,11,591.298
1,12,552.851
1,11,20.2408
1,11,134.74
1,12,28.6248
1,11,261.096
1,11,501.951
1,12,330.202
1,12,235.944
1,11,77.4904
1,11,309.962
1,14,640.164
1,13,269.48
1,11,80.9632
1,11,791.672
1,11,20.2408
1,11,57.2496
1,11,77.4904
1,11,309.962
1,12,20.2408
1,11,106.115
1,11,610.101
1,13,468.415
1,14,117.972
1,14,749.752
1,11,338.586
1,11,804.967
1,12,40.4816
1,14,636.691
1,14,256.185
1,13,20.2408
1,12,28.6248
1,11,89.3472
1,11,220.614
1,11,20.2408
1,11,1740.36
1,12,203.846
1,12,390.925
1,11,89.3472
1,11,293.194
1,12,235.944
1,11,264.569
1,11,146.597
1,14,40.4816
1,14,138.213
1,11,57.2496
1,11,166.838
1,14,69.1064
1,14,778.377
1,14,702.921
1,14,40.4816
1,14,195.462
1,14,20.2408
1,14,367.211
1,14,20.2408
1,16,488.656
1,16,40.4816
1,11,240.855
1,11,57.2496
1,11,150.07
1,11,166.838
1,12,207.319
1,12,163.365
1,11,97.7312
1,11,20.2408
1,13,69.1064
1,13,370.684
1,13,869.163
1,13,545.906
1,11,342.059
1,11,276.426
1,13,525.665
1,11,427.934
1,11,28.6248
1,13,57.2496
1,11,846.045
1,11,28.6248
1,13,687.591
1,13,20.2408
1,11,381.102
1,11,158.454
1,12,1058.28
1,13,881.615
1,12,495.602
1,11,77.4904
1,11,1110.61
1,12,387.452
1,12,203.846
1,12,161.926
1,11,326.73
1,11,424.461
1,12,195.462
1,12,566.146
1,12,557.762
1,13,837.661
1,16,960.544
1,11,321.818
1,11,69.1064
1,12,630.342
1,16,482.306
1,16,40.4816
1,15,146.597
1,11,143.124
1,11,227.56
1,11,309.962
1,11,615.012
1,12,406.254
1,11,187.078
1,11,187.078
1,11,390.925
1,11,158.454
1,15,227.56
1,11,212.23
1,11,264.569
1,15,513.808
1,15,309.962
