strahler_order,tokunaga_index,length
1,11,816.891
1,11,129.171
1,12,53.5043
1,12,167.004
1,11,171.594
1,11,45.6688
1,12,83.502
1,13,259.686
1,11,694.211
1,11,247.26
1,12,18.9166
1,11,72.4209
1,11,113.5
1,12,228.344
1,14,187.265
1,14,602.874
1,14,225.098
1,12,193.756
1,11,133.761
1,11,144.842
1,12,240.769
1,11,72.4209
1,11,99.173
1,12,431.28
1,12,255.096
1,11,286.438
1,11,415.609
1,12,99.173
1,13,343.188
1,13,313.19
1,13,167.004
1,11,56.7499
1,11,702.047
1,12,472.359
1,12,53.5043
1,12,313.19
1,11,125.925
1,11,519.372
1,14,481.538
1,15,72.4209
1,11,91.3375
1,11,232.934
1,11,179.429
1,11,321.026
1,12,144.842
1,12,152.677
1,12,494.521
1,12,133.761
1,12,506.946
1,12,53.5043
1,15,72.4209
1,15,565.041
1,15,26.7521
1,11,985.239
1,11,244.015
1,11,160.513
1,11,99.173
1,15,339.942
1,15,251.85
1,11,782.303
1,11,110.254
1,12,18.9166
1,12,118.09
1,11,446.951
1,11,206.182
1,13,26.7521
1,15,225.098
1,12,544.78
1,11,415.609
1,11,388.857
1,12,369.94
1,11,423.444
1,11,374.53
1,15,125.925
1,15,155.923
1,15,26.7521
1,11,412.363
1,11,244.015
1,11,118.09
1,11,832.562
1,15,72.4209
1,15,144.842
1,11,193.756
1,11,214.017
1,12,26.7521
1,15,107.009
1,15,2048.05
1,11,458.589
1,11,673.95
1,15,225.098
1,13,739.88
1,11,232.934
1,11,118.09
1,12,251.85
1,12,316.436
1,12,236.179
1,12,217.263
1,12,267.521
1,11,324.271
1,11,464.523
1,13,125.925
1,13,232.934
1,11,53.5043
1,11,316.436
1,12,232.934
1,12,91.3375
1,11,18.9166
1,11,335.352
1,13,308.6
1,14,80.2564
1,15,392.102
1,11,406.429
1,11,80.2564
1,11,439.115
1,11,133.761
1,15,1882.94
1,15,324.271
1,15,125.925
1,11,1021.73
1,11,300.765
1,12,656.378
1,11,107.009
