strahler_order,tokunaga_index,length
1,11,176.843
1,11,369.131
1,12,248.22
1,12,45.0104
1,11,522.806
1,11,248.22
1,13,387.775
1,13,556.895
1,13,688.727
1,13,131.832
1,11,105.466
1,11,26.3665
1,11,26.3665
1,12,97.7434
1,13,105.466
1,13,722.816
1,13,45.0104
1,13,255.942
1,11,203.209
1,11,18.6439
1,11,108.665
1,11,169.12
1,13,26.3665
1,13,248.22
1,13,187.764
1,13,296.429
1,11,79.0994
1,11,90.0208
1,12,105.466
1,11,612.827
1,11,150.476
1,14,161.398
1,14,97.7434
1,11,401.895
1,11,90.0208
1,14,18.6439
1,14,454.628
1,14,515.083
1,11,538.251
1,11,26.3665
1,11,26.3665
1,11,52.733
1,12,229.576
1,12,432.785
1,12,105.466
1,12,277.785
1,12,150.476
1,12,203.209
1,12,52.733
1,12,52.733
1,11,361.408
1,11,466.874
1,12,451.429
1,12,203.209
1,12,504.162
1,11,345.963
1,11,214.131
1,12,277.785
1,12,71.3769
1,12,414.141
1,11,342.764
1,11,237.298
1,13,654.638
1,13,327.319
1,13,108.665
1,13,26.3665
1,13,380.052
1,13,406.419
1,13,26.3665
1,13,26.3665
1,13,387.775
1,13,432.785
1,12,135.031
1,12,184.565
1,11,180.042
1,11,300.953
1,12,255.942
1,11,277.785
1,11,304.151
1,13,232.775
1,11,229.576
1,11,45.0104
1,11,52.733
1,11,195.487
1,12,90.0208
1,11,52.733
1,11,116.387
1,13,97.7434
1,13,210.932
1,13,519.607
1,13,124.11
1,11,142.754
1,11,52.733
1,13,79.0994
1,12,169.12
1,11,52.733
1,11,71.3769
1,12,349.162
1,11,169.12
1,11,169.12
1,13,572.34
1,13,572.34
1,13,470.073
1,14,18.6439
1,14,184.565
1,12,150.476
1,11,52.733
1,11,161.398
1,12,131.832
1,11,187.764
1,11,451.429
1,14,353.686
1,14,255.942
1,14,395.497
1,14,131.832
1,14,79.0994
1,14,702.847
1,14,572.34
1,14,327.319
1,14,158.199
1,12,26.3665
1,11,18.6439
1,11,184.565
1,15,549.172
1,13,474.597
1,11,26.3665
1,11,26.3665
1,12,124.11
1,11,290.031
1,11,195.487
1,15,1112.46
1,15,71.3769
1,15,142.754
1,11,135.031
1,11,169.12
1,12,26.3665
1,12,26.3665
1,12,26.3665
1,11,980.632
1,11,195.487
1,12,169.12
1,11,342.764
1,11,158.199
1,12,26.3665
1,12,255.942
1,12,316.398
1,13,335.042
1,13,52.733
1,13,229.576
1,13,26.3665
1,13,176.843
1,13,263.665
1,13,131.832
1,15,439.183
1,11,124.11
1,11,105.466
1,15,71.3769
1,12,1091.95
1,11,229.576
1,11,195.487
1,12,45.0104
1,12,545.974
1,12,583.261
1,12,398.696
1,11,26.3665
1,11,79.0994
1,12,97.7434
1,12,507.361
1,11,830.156
1,11,18.6439
1,15,434.659
1,15,45.0104
1,11,52.733
1,11,79.0994
1,12,319.597
1,12,71.3769
1,12,131.832
1,12,45.0104
1,12,124.11
1,12,26.3665
1,12,435.984
1,12,203.209
1,12,158.199
1,12,282.309
1,12,90.0208
1,12,52.733
1,11,1137.51
1,11,79.0994
1,15,108.665
1,15,420.539
1,15,935.622
1,11,52.733
1,11,142.754
1,15,976.108
1,15,390.973
1,15,509.235
1,15,266.864
1,11,97.7434
1,11,26.3665
1,12,335.042
1,12,327.319
1,12,26.3665
1,11,578.738
1,11,282.309
1,13,97.7434
1,13,203.209
1,13,131.832
1,12,423.738
1,11,214.131
1,11,26.3665
1,12,522.806
1,13,176.843
1,13,440.508
1,13,176.843
1,13,26.3665
1,13,623.748
1,13,1863.52
1,11,372.33
1,11,153.675
1,12,71.3769
1,11,150.476
1,11,26.3665
1,13,259.141
1,13,361.408
1,11,187.764
1,11,52.733
1,12,90.0208
1,11,387.775
1,11,100.942
1,12,161.398
1,11,26.3665
1,11,176.843
1,13,203.209
1,11,79.0994
1,11,387.775
1,13,263.665
1,13,116.387
1,12,259.141
1,11,52.733
1,11,18.6439
1,12,195.487
1,14,210.932
1,14,319.597
1,14,131.832
1,14,335.042
1,14,45.0104
1,12,536.926
1,12,594.183
1,11,52.733
1,11,206.408
1,12,431.46
1,12,395.497
1,12,327.319
1,12,71.3769
1,12,335.042
1,14,79.0994
1,14,335.042
1,14,158.199
1,14,26.3665
1,11,459.152
1,11,45.0104
1,12,169.12
1,12,203.209
1,15,217.329
1,15,18.6439
1,15,63.6543
1,15,1028.84
1,11,425.063
1,11,477.796
1,12,169.12
1,12,187.764
1,12,150.476
1,12,97.7434
1,11,375.528
1,11,203.209
1,12,203.209
1,13,221.853
1,13,704.172
1,13,846.926
1,13,255.942
1,13,248.22
1,13,187.764
1,13,628.272
1,13,282.309
1,13,327.319
1,11,322.795
1,11,116.387
1,13,237.298
1,13,82.2982
1,13,26.3665
1,13,124.11
1,11,184.565
1,11,79.0994
1,12,45.0104
1,11,161.398
1,11,26.3665
1,12,79.0994
1,11,353.686
1,11,386.45
1,13,816.036
1,13,421.864
1,13,79.0994
1,12,150.476
1,11,308.675
1,11,105.466
1,12,308.675
1,11,446.905
1,11,229.576
1,12,45.0104
1,12,52.733
1,12,26.3665
1,13,71.3769
1,11,26.3665
1,11,82.2982
1,13,308.675
1,13,432.785
1,13,564.617
1,11,435.984
1,11,52.733
1,13,485.518
1,13,248.22
1,13,71.3769
1,13,124.11
1,12,158.199
1,11,180.042
1,11,169.12
1,11,82.2982
1,11,153.675
