strahler_order,tokunaga_index,length
1,11,340.559
1,11,289.99
1,11,610.993
1,11,610.993
1,11,513.211
1,11,247.522
1,13,58.6691
1,11,273.789
1,11,39.1127
1,12,184.108
1,13,293.346
1,11,58.6691
1,11,78.2255
1,12,78.2255
1,12,302.836
1,12,19.5564
1,12,78.2255
1,12,66.7696
1,12,86.326
1,11,501.755
1,11,136.895
1,12,325.748
1,12,211.765
1,12,19.5564
1,11,97.7818
1,11,188.853
1,13,332.458
1,11,454.542
1,11,203.664
1,11,97.7818
1,11,39.1127
1,12,19.5564
1,12,337.203
1,12,195.564
1,12,141.64
1,11,58.6691
1,11,39.1127
1,13,552.324
1,13,254.233
1,13,273.789
1,11,97.7818
1,11,39.1127
1,14,156.451
1,11,372.961
1,11,242.777
1,12,415.429
1,11,211.765
1,11,239.422
1,13,58.6691
1,13,474.098
1,13,278.534
1,13,211.765
1,11,886.172
1,11,184.108
1,12,86.326
1,12,298.091
1,11,164.551
1,11,39.1127
1,12,97.7818
1,11,247.522
1,11,161.196
1,12,200.309
1,11,583.336
1,11,39.1127
1,13,19.5564
1,13,200.309
1,11,105.882
1,11,540.868
1,13,234.676
1,11,591.436
1,11,156.451
1,12,58.6691
1,12,133.539
1,11,125.439
1,11,97.7818
1,13,66.7696
1,13,420.174
1,13,410.684
1,11,215.12
1,11,291.38
1,11,524.667
1,11,136.895
1,12,58.6691
1,13,281.89
1,11,144.995
1,11,19.5564
1,13,184.108
1,11,184.108
1,11,58.6691
1,13,426.885
1,11,192.208
1,11,47.2133
1,12,376.316
1,12,39.1127
1,11,270.434
1,11,340.559
1,13,795.101
1,12,434.985
1,11,97.7818
1,11,258.978
1,12,669.662
1,14,340.559
1,14,196.954
1,12,19.5564
1,12,58.6691
1,12,39.1127
1,11,153.096
1,11,309.547
1,12,78.2255
1,12,446.441
1,14,384.417
1,11,281.89
1,11,144.995
1,12,97.7818
1,14,329.103
1,11,125.439
1,11,208.409
1,14,718.265
1,11,19.5564
1,11,144.995
1,14,633.904
1,14,164.551
1,11,176.007
1,11,58.6691
1,14,614.348
1,14,983.954
1,14,430.24
1,14,153.096
1,14,58.6691
1,15,312.902
1,11,262.333
1,11,270.434
1,12,164.551
1,12,314.292
1,11,747.888
1,11,58.6691
1,12,66.7696
1,13,58.6691
1,11,415.429
1,11,39.1127
1,12,1277.3
1,11,133.539
1,11,325.748
1,12,19.5564
1,12,97.7818
1,12,195.564
1,12,125.439
1,12,172.652
1,12,289.99
1,11,255.623
1,11,105.882
1,15,97.7818
1,15,19.5564
1,15,19.5564
1,12,575.235
1,11,223.221
1,11,591.436
1,12,19.5564
1,12,552.324
1,11,94.4265
1,11,192.208
1,13,348.659
1,11,273.789
1,11,78.2255
1,12,97.7818
1,12,215.12
1,11,86.326
1,11,176.007
1,12,144.995
1,12,215.12
1,11,117.338
1,11,223.221
1,13,286.635
1,11,372.961
1,11,211.765
1,13,105.882
1,13,309.547
1,12,58.6691
1,12,19.5564
1,11,19.5564
1,11,281.89
1,12,418.784
1,12,395.873
1,13,117.338
1,11,136.895
1,11,553.713
1,12,172.652
1,13,192.208
1,13,273.789
1,12,66.7696
1,11,278.534
1,11,467.387
1,12,731.686
1,11,78.2255
1,11,19.5564
1,12,19.5564
1,11,156.451
1,11,314.292
1,12,208.409
1,12,258.978
1,11,19.5564
1,11,153.096
1,12,262.333
1,12,39.1127
1,11,239.422
1,11,78.2255
1,12,278.534
1,12,78.2255
1,12,814.657
1,12,399.228
1,11,242.777
1,11,117.338
1,13,407.328
1,13,58.6691
1,13,262.333
1,11,19.5564
1,11,172.652
1,11,215.12
1,11,348.659
1,14,262.333
1,13,19.5564
1,11,439.73
1,11,117.338
1,12,113.983
1,13,144.995
1,13,329.103
1,13,136.895
1,13,294.735
1,13,19.5564
1,13,153.096
1,13,161.196
1,13,105.882
1,11,74.8701
1,11,223.221
1,11,117.338
1,11,203.664
1,13,395.873
1,11,638.65
1,11,407.328
1,13,505.11
1,14,200.309
1,12,247.522
1,11,19.5564
1,11,278.534
1,12,219.865
1,11,513.211
1,11,39.1127
1,15,176.007
1,15,329.103
1,12,117.338
1,11,97.7818
1,11,74.8701
1,12,231.321
1,12,469.353
1,12,364.86
1,11,254.233
1,11,407.328
1,12,234.676
1,12,223.221
1,13,273.789
1,13,19.5564
1,13,184.108
1,13,528.022
1,13,39.1127
1,13,184.108
1,11,462.642
1,11,478.843
1,12,19.5564
1,11,215.12
1,11,97.7818
1,11,661.561
1,11,169.297
1,11,66.7696
1,11,161.196
1,13,39.1127
1,13,58.6691
1,13,19.5564
1,11,39.1127
1,11,19.5564
1,11,234.676
1,11,74.8701
1,12,144.995
1,11,86.326
1,11,294.735
1,14,136.895
1,15,19.5564
1,15,78.2255
1,15,144.995
1,13,192.208
1,11,39.1127
1,11,242.777
1,12,188.853
1,12,19.5564
1,11,227.966
1,11,553.713
1,13,234.676
1,15,130.184
1,11,227.966
1,11,39.1127
1,12,78.2255
1,11,133.539
1,11,353.404
1,12,66.7696
1,15,438.341
1,11,149.74
1,11,216.51
1,12,345.304
1,11,78.2255
1,11,153.096
1,11,231.321
1,11,39.1127
1,12,102.527
1,12,47.2133
1,11,19.5564
1,11,58.6691
1,12,39.1127
1,12,122.083
1,11,113.983
1,11,196.954
1,11,278.534
1,11,188.853
1,13,144.995
1,11,330.493
1,11,19.5564
1,15,58.6691
1,15,39.1127
1,15,405.363
1,11,231.321
1,11,184.108
1,12,156.451
1,12,231.321
1,12,39.1127
1,12,550.358
1,12,117.338
1,12,223.221
1,12,231.321
1,12,196.954
1,11,184.108
1,11,19.5564
1,12,133.539
1,12,97.7818
1,11,177.397
1,11,39.1127
1,11,247.522
1,11,239.422
1,13,133.539
1,13,74.8701
1,13,211.765
1,13,459.287
1,11,348.659
1,11,47.2133
1,15,39.1127
1,15,188.853
1,11,200.309
1,11,19.5564
1,12,149.74
1,12,247.522
1,11,19.5564
1,11,78.2255
1,13,125.439
1,13,356.76
1,15,421.564
1,11,78.2255
1,11,105.882
1,15,215.12
1,15,940.91
1,12,58.6691
1,11,39.1127
1,11,180.752
1,12,469.353
1,12,66.7696
1,12,255.623
1,12,58.6691
1,12,19.5564
1,12,340.559
1,12,58.6691
1,12,203.664
1,11,153.096
1,11,19.5564
1,11,718.265
1,11,413.463
1,12,332.458
1,13,723.586
1,11,485.554
1,11,19.5564
1,11,19.5564
1,11,78.2255
1,12,156.451
1,12,86.326
1,13,341.949
1,13,312.902
1,11,309.547
1,11,348.659
1,12,97.7818
1,12,653.461
1,11,78.2255
1,11,19.5564
1,12,19.5564
1,12,117.338
1,12,19.5564
1,12,86.326
1,13,275.179
1,12,19.5564
1,12,294.735
1,11,47.2133
1,11,74.8701
1,13,286.635
1,13,203.664
1,14,219.865
1,11,236.066
1,11,298.091
1,11,144.995
1,11,144.995
1,12,149.74
1,11,348.659
1,11,506.5
1,13,58.6691
1,13,47.2133
1,11,153.096
1,11,250.877
1,12,55.3138
1,11,39.1127
1,11,356.76
1,14,66.7696
1,14,66.7696
1,14,78.2255
1,15,66.7696
1,14,19.5564
1,11,58.6691
1,11,407.328
1,14,340.559
1,11,102.527
1,11,78.2255
1,12,449.796
1,11,141.64
1,11,983.954
1,12,470.743
1,14,39.1127
1,14,407.328
1,14,58.6691
1,13,156.451
1,13,208.409
1,13,47.2133
1,13,267.078
1,11,58.6691
1,11,488.909
1,13,169.297
1,11,19.5564
1,11,638.65
1,12,156.451
1,12,97.7818
1,12,364.86
1,12,86.326
1,11,192.208
1,11,293.346
1,11,361.505
1,11,133.539
1,12,557.069
1,11,548.968
1,11,219.865
1,12,153.096
1,11,58.6691
1,11,215.12
1,14,693.963
1,14,630.549
1,11,164.551
1,11,19.5564
1,11,412.074
1,11,113.983
1,12,82.9706
1,11,395.873
1,11,149.74
1,12,309.547
1,12,74.8701
1,11,27.6569
1,11,27.6569
1,13,39.1127
1,14,169.297
1,11,211.765
1,11,58.6691
1,12,78.2255
1,11,27.6569
1,11,58.6691
1,12,78.2255
1,11,19.5564
1,11,294.735
1,12,329.103
1,12,125.439
1,13,153.096
1,13,66.7696
1,13,302.836
1,14,19.5564
1,14,125.439
1,14,412.074
1,14,195.564
1,14,271.824
1,14,299.481
1,14,247.522
1,14,242.777
1,14,136.895
1,12,19.5564
1,12,415.429
1,12,39.1127
1,12,27.6569
1,11,136.895
1,11,211.765
1,11,420.174
1,11,635.294
1,11,215.12
1,11,203.664
1,11,172.652
1,11,203.664
1,14,478.843
1,14,208.409
1,14,58.6691
1,14,39.1127
1,12,94.4265
1,12,534.157
1,12,278.534
1,12,231.321
1,12,19.5564
1,12,317.647
1,11,192.208
1,11,309.547
1,12,192.208
1,12,136.895
1,14,275.179
1,14,164.551
1,12,19.5564
1,12,164.551
1,11,19.5564
1,11,262.333
1,12,685.863
1,14,635.294
1,14,234.676
1,14,454.542
1,14,97.7818
1,13,247.522
1,13,144.995
1,13,215.12
1,13,39.1127
1,13,105.882
1,11,136.895
1,11,184.108
1,12,281.89
1,11,172.652
1,11,286.635
1,12,814.657
1,11,78.2255
1,11,97.7818
1,12,113.983
1,12,27.6569
1,11,82.9706
1,11,172.652
1,12,200.309
1,14,97.7818
1,14,19.5564
1,14,299.481
1,11,97.7818
1,11,537.512
1,12,117.338
1,12,136.895
1,12,74.8701
1,12,58.6691
1,11,262.333
1,11,599.537
1,12,505.11
1,14,200.309
1,14,19.5564
1,13,192.208
1,13,236.066
1,13,196.954
1,13,39.1127
1,11,39.1127
1,11,78.2255
1,12,58.6691
1,11,353.404
1,11,164.551
1,13,192.208
1,13,368.216
1,13,258.978
1,13,125.439
1,13,314.292
1,11,58.6691
1,11,231.321
1,13,239.422
1,11,27.6569
1,11,19.5564
1,13,216.51
1,13,144.995
1,11,39.1127
1,11,482.199
1,11,39.1127
1,11,306.191
1,13,250.877
1,11,66.7696
1,11,78.2255
1,11,172.652
1,11,498.4
1,13,545.613
1,13,293.346
1,13,192.208
1,12,39.1127
1,11,39.1127
1,11,200.309
1,14,399.228
1,15,39.1127
1,11,399.228
1,11,254.233
1,11,255.623
1,11,39.1127
1,15,180.752
1,12,497.01
1,11,117.338
1,11,117.338
1,12,234.676
1,12,97.7818
1,12,144.995
1,11,97.7818
1,11,97.7818
1,13,415.429
1,13,78.2255
1,13,19.5564
1,13,39.1127
1,13,39.1127
1,13,122.083
1,11,74.8701
1,11,27.6569
1,12,39.1127
1,12,289.99
1,11,133.539
1,11,345.304
1,12,180.752
1,12,141.64
1,12,66.7696
1,11,19.5564
1,11,97.7818
1,12,161.196
1,11,384.417
1,11,58.6691
1,15,180.753
1,15,97.7818
1,11,86.326
1,11,58.6691
1,11,141.64
1,11,66.7696
1,11,125.439
1,11,102.527
1,13,117.338
1,13,372.961
1,13,156.451
1,15,545.613
1,12,94.4265
1,11,400.618
1,11,584.726
1,12,449.796
1,11,58.6691
1,11,340.559
1,13,258.978
1,11,74.8701
1,11,691.998
1,11,239.422
1,11,19.5564
1,12,498.4
1,12,66.7696
1,12,321.002
1,12,1158.57
1,15,391.127
1,15,664.917
1,15,567.135
1,15,172.652
1,11,117.338
1,11,223.221
1,11,667.696
1,11,133.539
1,15,391.127
1,15,156.451
1,11,622.449
1,11,449.796
1,15,78.2255
1,11,569.914
1,11,415.429
1,15,697.319
1,11,117.338
1,11,113.983
1,15,58.6691
1,15,522.701
1,11,289.99
1,11,352.015
1,11,176.007
1,11,482.199
1,11,239.422
