strahler_order,tokunaga_index,length
1,11,337.37
1,11,72.8567
1,12,134.566
1,11,53.8262
1,11,99.7698
1,13,264.514
1,13,26.9131
1,12,521.145
1,11,324.87
1,11,248.748
1,11,310.457
1,11,164.744
1,12,253.366
1,12,175.892
1,11,237.601
1,11,210.687
1,11,172.627
1,11,605.149
1,12,399.079
1,12,207.422
1,11,172.627
1,11,26.9131
1,12,191.657
1,12,103.035
1,11,571.706
1,11,256.631
1,13,80.7394
1,13,632.062
1,11,318.34
1,11,137.831
1,11,372.166
1,11,99.7698
1,12,19.0305
1,12,283.544
1,12,1151.85
1,14,191.657
1,11,237.601
1,11,471.936
1,12,19.0305
1,12,26.9131
1,12,229.718
1,12,80.7394
1,14,26.9131
1,14,172.627
1,11,1736.06
1,11,429.258
1,12,326.223
1,11,329.488
1,11,19.0305
1,11,383.314
1,11,84.0045
1,11,191.657
1,11,76.1218
1,13,118.8
1,13,19.0305
1,13,137.831
1,13,479.819
1,13,970.785
1,13,310.457
1,13,191.657
1,11,110.918
1,11,126.683
1,11,313.722
1,11,399.079
1,13,91.8871
1,13,400.992
1,13,99.7698
1,13,299.309
1,11,505.379
1,11,19.0305
1,15,180.509
1,15,334.105
1,15,64.974
1,15,739.715
1,11,110.918
1,11,194.922
1,12,213.952
1,12,191.657
1,15,267.779
1,15,45.9436
1,11,803.336
1,11,464.053
1,11,206.07
1,11,261.249
1,12,248.748
1,11,541.528
1,11,53.8262
1,13,1115.15
1,13,45.9436
1,13,578.236
1,13,647.828
1,11,53.8262
1,11,378.696
1,11,156.861
1,11,866.398
1,14,72.8567
1,14,310.457
1,14,118.8
1,15,110.918
1,15,456.171
1,15,19.0305
1,15,76.1218
1,15,175.892
1,15,103.035
1,11,535.558
1,11,72.8567
1,15,232.983
1,15,217.218
1,15,156.861
1,11,237.601
1,11,432.523
1,11,421.375
1,11,375.431
1,13,624.18
1,13,118.8
1,13,57.0914
1,13,1096.12
1,11,145.713
1,11,103.035
1,13,19.0305
1,11,218.57
1,11,137.831
1,12,283.544
1,12,110.918
1,12,99.7698
1,12,164.744
1,12,84.0045
1,12,821.807
1,11,505.379
1,11,183.774
1,12,118.8
1,12,229.718
1,11,769.893
1,11,1010.76
1,11,1346.22
1,11,153.596
1,12,294.692
1,12,483.084
1,11,202.805
1,11,199.54
1,11,226.453
1,11,701.654
1,11,164.744
1,11,234.335
1,11,245.483
1,11,26.9131
1,11,103.035
1,11,253.366
1,13,175.892
1,11,19.0305
1,11,64.974
1,14,429.258
1,14,337.37
1,11,697.036
1,11,1246.45
1,14,53.8262
1,11,380.049
1,11,84.0045
1,14,221.835
1,14,19.0305
1,14,64.974
1,12,525.762
1,11,387.931
1,11,153.596
1,12,420.022
1,11,1191.27
1,11,156.861
1,12,19.0305
1,12,164.744
1,11,137.831
1,11,118.8
1,12,647.828
1,12,164.744
1,11,302.575
1,11,486.349
1,12,259.896
1,13,248.748
1,14,129.948
1,14,38.0609
1,14,275.661
1,14,57.0914
1,11,511.91
1,11,57.0914
1,12,118.8
1,11,1150.5
1,11,252.013
1,11,508.644
1,11,84.0045
1,12,19.0305
1,11,513.262
1,11,543.44
1,12,955.02
1,12,194.922
1,12,38.0609
1,12,366.196
1,15,190.305
1,15,583.414
1,11,202.805
1,11,206.07
1,12,285.457
1,15,380.609
1,15,532.853
1,11,19.0305
1,11,26.9131
1,12,26.9131
1,12,53.8262
1,11,587.471
1,11,64.974
1,12,903.106
1,12,494.232
1,12,456.171
1,12,294.692
1,12,313.722
1,11,671.476
1,11,232.983
1,12,1300.27
1,13,345.253
1,13,2036.72
1,13,103.035
1,13,429.257
1,13,164.744
1,11,103.035
1,11,72.8567
1,12,45.9436
1,12,552.675
1,12,53.8262
1,12,912.341
1,12,45.9436
1,11,981.933
1,11,210.687
1,13,237.601
1,11,582.854
1,11,45.9436
1,12,1089.59
1,11,356.401
1,11,126.683
1,12,337.37
1,13,19.0305
1,13,45.9436
1,13,118.8
1,13,766.628
1,13,57.0914
1,11,372.166
1,11,280.279
1,11,386.579
1,11,19.0305
1,12,964.815
1,11,180.509
1,11,26.9131
1,14,310.457
1,11,413.492
1,11,57.0914
1,11,543.44
1,11,156.861
1,12,259.896
1,14,1926.36
1,11,1149.94
1,11,462.701
1,12,703.006
1,11,452.905
1,11,372.166
1,12,145.713
1,12,771.246
1,12,383.314
1,11,586.119
1,11,103.035
1,11,337.37
1,11,19.0305
1,11,636.68
1,11,134.566
1,14,261.249
1,11,45.9436
1,11,99.7698
1,12,110.918
1,11,245.483
1,11,175.892
1,11,689.154
