strahler_order,tokunaga_index,length
1,11,106.519
1,11,57.4676
1,12,138.739
1,12,77.7855
1,12,49.0517
1,12,49.0517
1,12,60.9536
1,11,388.927
1,11,208.109
1,13,470.199
1,12,808.631
1,12,908.776
1,12,28.7338
1,12,199.693
1,11,20.3179
1,11,358.75
1,12,49.0517
1,12,400.829
1,11,211.595
1,11,229.87
1,11,81.2715
1,11,150.641
1,12,370.652
1,13,646.088
1,12,187.791
1,11,292.866
1,11,524.18
1,13,278.922
1,13,220.011
1,13,196.207
1,13,597.036
1,13,204.623
1,13,392.413
1,13,363.68
1,13,674.821
1,13,98.1033
1,13,106.519
1,13,289.38
1,13,661.476
1,13,216.525
1,13,1084.07
1,11,461.783
1,11,348.292
1,13,485.587
1,13,377.025
1,13,282.408
1,13,147.155
1,13,60.9536
1,13,778.453
1,11,678.307
1,11,199.693
1,12,20.3179
1,11,855.64
1,11,302.726
1,12,610.382
1,13,81.2715
1,13,110.005
1,13,69.3695
1,11,69.3695
1,11,89.6874
1,13,106.519
1,11,339.876
1,11,28.7338
1,12,257.16
1,12,77.7855
1,12,294.31
1,11,257.16
1,11,126.837
1,13,147.155
1,13,216.525
1,13,367.166
1,13,121.907
1,14,693.695
1,11,241.772
1,11,98.1033
1,12,196.207
1,12,311.142
1,11,461.783
1,11,69.3695
1,11,756.093
1,11,220.011
1,14,568.302
1,14,20.3179
1,11,776.411
1,11,118.421
1,11,448.437
1,11,294.31
1,12,454.811
1,12,405.759
1,12,216.525
1,11,426.077
1,11,601.966
1,12,348.292
1,12,306.212
1,12,581.648
1,12,28.7338
1,11,323.044
1,11,224.94
1,11,494.003
1,11,175.889
1,13,397.343
1,11,155.571
1,11,98.1033
1,13,527.666
1,11,798.173
1,11,368.609
1,12,110.005
1,13,150.641
1,12,135.253
1,11,622.284
1,11,77.7855
1,12,454.811
1,13,163.987
1,13,433.049
1,13,245.258
1,13,118.421
1,13,150.641
1,13,421.147
1,13,20.3179
1,13,69.3695
1,11,126.837
1,11,126.837
1,12,674.821
1,13,98.1033
1,13,20.3179
1,13,175.889
1,13,866.098
1,13,498.933
1,13,20.3179
1,13,40.6357
1,12,114.935
1,12,126.837
1,11,20.3179
1,11,86.2014
1,12,547.984
1,13,118.421
1,13,224.94
1,11,175.889
1,11,339.876
1,13,20.3179
1,12,196.207
1,12,106.519
1,11,135.253
1,11,86.2014
1,12,163.987
1,12,213.039
1,11,69.3695
1,11,233.356
1,11,248.744
1,11,532.596
1,13,404.315
1,13,196.207
1,14,495.447
1,14,60.9536
1,14,356.708
1,14,98.1033
1,14,208.109
1,13,187.791
1,12,245.258
1,12,426.077
1,12,250.188
1,11,282.408
1,11,98.1033
1,12,69.3695
1,11,98.1033
1,11,666.406
1,11,28.7338
1,11,20.3179
1,12,49.0517
1,12,270.506
1,11,671.336
1,11,302.726
1,11,69.3695
1,11,201.137
1,11,236.842
1,11,170.959
1,15,208.109
1,11,1182.17
1,11,170.959
1,12,262.09
1,12,388.927
1,15,40.6357
1,12,524.18
1,12,211.595
1,12,213.039
1,11,40.6357
1,11,417.661
1,12,60.9536
1,12,170.959
1,12,461.783
1,12,77.7855
1,15,289.38
1,15,302.726
1,11,786.271
1,11,458.297
1,11,228.426
1,11,28.7338
1,13,367.166
1,13,412.731
1,13,49.0517
1,13,155.571
1,13,20.3179
1,13,461.783
1,13,126.837
1,11,446.395
1,11,77.7855
1,15,285.894
1,13,257.16
1,11,60.9536
1,11,808.631
1,11,20.3179
1,11,110.005
1,15,20.3179
1,15,559.886
1,15,170.959
1,15,404.315
1,11,547.984
1,11,789.757
1,11,519.25
1,11,98.1033
1,12,253.674
1,12,20.3179
1,12,28.7338
1,12,150.641
1,12,147.155
1,13,277.478
1,15,490.517
1,15,231.912
1,12,388.927
1,11,363.68
1,11,86.2014
1,12,270.506
1,12,196.207
1,11,224.94
1,11,213.039
1,13,536.082
1,13,208.109
1,13,28.7338
1,13,187.791
1,11,331.46
1,11,77.7855
1,11,380.511
1,11,106.519
1,12,257.16
1,13,89.6874
1,13,49.0517
1,11,49.0517
1,11,40.6357
1,13,86.2014
1,14,375.581
1,14,331.46
1,14,282.408
1,14,392.413
1,14,796.729
1,15,681.794
1,12,20.3179
1,11,510.835
1,11,60.9536
1,15,57.4676
1,15,130.323
1,15,1128.19
1,15,101.589
