strahler_order,tokunaga_index,length
1,12,584.14
1,11,343.295
1,11,461.422
1,12,396.816
1,12,129.211
1,12,956.097
1,12,209.493
1,12,316.535
1,12,18.9225
1,12,404.654
1,11,612.802
1,11,53.521
1,11,72.4435
1,11,217.331
1,13,447.091
1,13,72.4435
1,11,297.612
1,11,163.81
1,12,26.7605
1,13,541.703
1,11,171.648
1,11,377.894
1,13,160.563
1,13,198.408
1,13,420.33
1,13,477.098
1,13,466.013
1,11,163.81
1,11,332.211
1,11,308.697
1,11,259.767
1,13,466.013
1,12,53.521
1,11,160.563
1,11,18.9225
1,11,148.134
1,11,388.978
1,13,311.943
1,13,300.859
1,12,64.6056
1,11,437.908
1,11,426.823
1,13,91.3661
1,13,358.971
1,13,244.091
1,13,45.683
1,13,530.619
1,13,377.894
1,13,64.6056
1,13,118.127
1,12,18.9225
1,11,190.57
1,11,45.683
1,13,107.042
1,13,469.26
1,13,187.324
1,13,83.5281
1,11,26.7605
1,11,267.605
1,11,187.324
1,11,437.908
1,11,18.9225
1,11,171.648
1,13,744.703
1,13,705.513
1,14,1518.07
1,14,362.218
1,14,102.451
1,14,431.415
1,14,313.288
1,14,206.246
1,13,64.6056
1,11,631.725
1,11,683.344
1,11,228.415
1,11,118.127
1,11,137.049
1,12,155.972
1,11,385.732
1,11,724.435
1,13,480.344
1,14,53.521
1,11,461.422
1,11,266.26
1,14,217.331
1,11,1436.44
1,11,385.732
1,11,72.4435
1,11,26.7605
1,14,26.7605
1,14,53.521
1,14,225.169
1,14,45.683
1,14,163.81
1,11,415.739
1,11,300.859
1,14,72.4435
1,14,53.521
1,14,656.583
1,14,381.14
1,11,705.513
1,11,56.7676
1,12,53.521
1,14,75.6901
1,11,72.4435
1,11,45.683
1,11,675.506
1,11,445.746
1,11,384.387
1,11,297.612
1,14,26.7605
1,14,713.351
1,12,530.619
1,12,72.4435
1,11,26.7605
1,11,740.111
1,12,26.7605
1,11,1423.45
1,11,598.471
1,12,80.2815
1,13,423.577
1,11,453.584
1,11,137.049
1,12,281.936
1,11,415.739
1,11,343.295
1,12,244.091
1,11,297.612
1,11,388.978
1,13,91.3661
1,13,179.486
1,13,522.781
1,13,18.9225
1,13,80.2815
1,11,53.521
1,11,327.619
1,13,1070.98
1,13,614.147
1,13,171.648
1,13,80.2815
1,13,349.788
1,11,376.549
1,11,946.357
1,11,434.661
1,11,549.541
1,11,683.344
1,11,332.211
1,12,148.134
1,13,274.098
1,13,110.289
1,13,461.422
1,13,541.703
1,13,373.302
1,13,278.69
1,13,270.852
1,14,544.95
1,14,511.696
1,15,1127.74
1,15,392.225
1,15,1077.47
1,15,297.612
1,15,167.056
1,15,324.373
1,15,472.506
1,11,659.83
1,11,263.014
1,15,18.9225
1,15,263.014
1,11,343.295
1,11,286.528
1,15,340.049
1,15,45.683
1,11,214.084
1,11,18.9225
1,12,171.648
1,12,125.965
1,12,244.091
1,12,18.9225
1,12,198.408
1,12,118.127
1,12,26.7605
1,11,18.9225
1,11,91.3661
1,13,102.451
1,11,201.655
1,11,72.4435
1,12,26.7605
1,12,163.81
1,11,563.872
1,11,118.127
1,12,288.429
1,11,274.098
1,11,190.57
1,12,80.2815
1,11,277.345
1,11,148.134
1,12,155.972
1,12,144.887
1,11,233.007
1,11,316.535
1,11,521.436
1,11,64.6056
1,12,148.134
1,12,409.803
1,12,53.521
1,14,949.604
1,11,956.097
1,11,313.288
1,14,354.38
1,14,144.887
1,14,496.02
1,14,107.042
1,11,483.591
1,11,305.45
1,12,297.612
1,12,45.683
1,14,26.7605
1,11,651.992
1,11,152.725
1,14,155.972
1,14,274.098
1,11,370.056
1,11,155.972
1,11,83.5281
1,11,80.2815
1,12,289.774
1,13,281.936
1,13,514.943
1,11,242.746
1,11,334.112
1,13,91.3661
1,12,247.338
1,12,26.7605
1,12,396.816
1,12,18.9225
1,12,18.9225
1,12,64.6056
1,11,80.2815
1,11,617.393
1,12,140.296
1,12,263.014
1,12,395.471
1,12,270.852
1,12,1563.75
1,11,445.746
1,11,407.901
1,12,182.732
1,13,362.218
1,12,373.302
1,11,18.9225
1,11,206.246
1,11,270.852
1,11,91.3661
1,11,674.161
1,11,431.415
1,12,358.971
1,11,217.331
1,11,91.3661
1,12,502.513
1,13,18.9225
1,13,240.845
1,12,144.887
1,12,392.225
1,12,144.887
1,11,255.176
1,11,278.69
1,12,601.717
1,11,18.9225
1,11,91.3661
1,12,155.972
